Término,TTF,IDF,TTF-IDF,% de Textos
bre ame,4,3.740840023925201,14.963360095700803,3.3333333333333335
individual speech writing,4,3.740840023925201,14.963360095700803,3.3333333333333335
speaker preferring,4,3.740840023925201,14.963360095700803,3.3333333333333335
difference construction,4,3.740840023925201,14.963360095700803,3.3333333333333335
variability dependent,4,3.740840023925201,14.963360095700803,3.3333333333333335
probability significance,4,3.740840023925201,14.963360095700803,3.3333333333333335
percent probability,4,3.740840023925201,14.963360095700803,3.3333333333333335
cophenetic correlation coefficient,4,3.740840023925201,14.963360095700803,3.3333333333333335
record of text,4,3.740840023925201,14.963360095700803,3.3333333333333335
peak trough technique,4,3.740840023925201,14.963360095700803,3.3333333333333335
possessive modifier discourse,4,3.740840023925201,14.963360095700803,3.3333333333333335
xml declaration,4,3.740840023925201,14.963360095700803,3.3333333333333335
anonymous inline function,4,3.740840023925201,14.963360095700803,3.3333333333333335
data format,4,3.740840023925201,14.963360095700803,3.3333333333333335
table of content,4,3.740840023925201,14.963360095700803,3.3333333333333335
dropdown list click,4,3.740840023925201,14.963360095700803,3.3333333333333335
section of book,4,3.740840023925201,14.963360095700803,3.3333333333333335
raise awareness,4,3.740840023925201,14.963360095700803,3.3333333333333335
lexical frequency profile,4,3.740840023925201,14.963360095700803,3.3333333333333335
engineering content,4,3.740840023925201,14.963360095700803,3.3333333333333335
individual feature approach,4,3.740840023925201,14.963360095700803,3.3333333333333335
option click,4,3.740840023925201,14.963360095700803,3.3333333333333335
verb walk,4,3.740840023925201,14.963360095700803,3.3333333333333335
gender use,4,3.740840023925201,14.963360095700803,3.3333333333333335
distance occurrence,4,3.740840023925201,14.963360095700803,3.3333333333333335
scale predictor,4,3.740840023925201,14.963360095700803,3.3333333333333335
discourse community,4,3.740840023925201,14.963360095700803,3.3333333333333335
correlation population,4,3.740840023925201,14.963360095700803,3.3333333333333335
frequency class number,4,3.740840023925201,14.963360095700803,3.3333333333333335
corpus internet,4,3.740840023925201,14.963360095700803,3.3333333333333335
differential collexeme analysis,4,3.740840023925201,14.963360095700803,3.3333333333333335
main limitation use,4,3.740840023925201,14.963360095700803,3.3333333333333335
quantitative corpus study,4,3.740840023925201,14.963360095700803,3.3333333333333335
specific language impairment,4,3.740840023925201,14.963360095700803,3.3333333333333335
cause time factor,4,3.740840023925201,14.963360095700803,3.3333333333333335
hypothesis swans,4,3.740840023925201,14.963360095700803,3.3333333333333335
interrater reliability,4,3.740840023925201,14.963360095700803,3.3333333333333335
corpus file dir,4,3.740840023925201,14.963360095700803,3.3333333333333335
distance pair,4,3.740840023925201,14.963360095700803,3.3333333333333335
multiple element vector,4,3.740840023925201,14.963360095700803,3.3333333333333335
cassette tape,4,3.740840023925201,14.963360095700803,3.3333333333333335
split character,4,3.740840023925201,14.963360095700803,3.3333333333333335
phase of interaction,4,3.740840023925201,14.963360095700803,3.3333333333333335
chronological variation research,4,3.740840023925201,14.963360095700803,3.3333333333333335
frequency matrix,4,3.740840023925201,14.963360095700803,3.3333333333333335
utterance tag,4,3.740840023925201,14.963360095700803,3.3333333333333335
alternation phenomenon,4,3.740840023925201,14.963360095700803,3.3333333333333335
line retrieves,4,3.740840023925201,14.963360095700803,3.3333333333333335
result publication,4,3.740840023925201,14.963360095700803,3.3333333333333335
percent of variation,4,3.740840023925201,14.963360095700803,3.3333333333333335
corpus sociolinguistics,4,3.740840023925201,14.963360095700803,3.3333333333333335
co citation analysis,4,3.740840023925201,14.963360095700803,3.3333333333333335
word name,4,3.740840023925201,14.963360095700803,3.3333333333333335
percent of datum,4,3.740840023925201,14.963360095700803,3.3333333333333335
elf speaker,4,3.740840023925201,14.963360095700803,3.3333333333333335
vector counter,4,3.740840023925201,14.963360095700803,3.3333333333333335
data dimensionality,4,3.740840023925201,14.963360095700803,3.3333333333333335
web content,4,3.740840023925201,14.963360095700803,3.3333333333333335
iteration of loop,4,3.740840023925201,14.963360095700803,3.3333333333333335
lexical decision task,4,3.740840023925201,14.963360095700803,3.3333333333333335
lcr study,4,3.740840023925201,14.963360095700803,3.3333333333333335
input table,4,3.740840023925201,14.963360095700803,3.3333333333333335
moderator analysis,4,3.740840023925201,14.963360095700803,3.3333333333333335
focus form,4,3.740840023925201,14.963360095700803,3.3333333333333335
number of hour,4,3.740840023925201,14.963360095700803,3.3333333333333335
corpus linguistics paper,4,3.740840023925201,14.963360095700803,3.3333333333333335
lob flob corpora,4,3.740840023925201,14.963360095700803,3.3333333333333335
relationship response,4,3.740840023925201,14.963360095700803,3.3333333333333335
high frequency vocabulary,4,3.740840023925201,14.963360095700803,3.3333333333333335
core modal,4,3.740840023925201,14.963360095700803,3.3333333333333335
diphone deviation,4,3.740840023925201,14.963360095700803,3.3333333333333335
contour plot,4,3.740840023925201,14.963360095700803,3.3333333333333335
mean score group,4,3.740840023925201,14.963360095700803,3.3333333333333335
wiggly basis function,4,3.740840023925201,14.963360095700803,3.3333333333333335
ment type database,4,3.740840023925201,14.963360095700803,3.3333333333333335
relationship participant,4,3.740840023925201,14.963360095700803,3.3333333333333335
eigenvector eigenvalue,4,3.740840023925201,14.963360095700803,3.3333333333333335
character gram,4,3.740840023925201,14.963360095700803,3.3333333333333335
target source,4,3.740840023925201,14.963360095700803,3.3333333333333335
level of adequacy,4,3.740840023925201,14.963360095700803,3.3333333333333335
function vector,4,3.740840023925201,14.963360095700803,3.3333333333333335
sla study,4,3.740840023925201,14.963360095700803,3.3333333333333335
second level predictor,4,3.740840023925201,14.963360095700803,3.3333333333333335
extensible markup language,6,2.488077055429833,14.928462332578997,20.0
set of feature,6,2.488077055429833,14.928462332578997,20.0
way datum,6,2.488077055429833,14.928462332578997,20.0
test corpus,6,2.488077055429833,14.928462332578997,20.0
language works,6,2.488077055429833,14.928462332578997,20.0
annotation time,5,2.8245492920510458,14.122746460255229,13.333333333333334
search form,5,2.8245492920510458,14.122746460255229,13.333333333333334
word of interest,5,2.8245492920510458,14.122746460255229,13.333333333333334
datum range,5,2.8245492920510458,14.122746460255229,13.333333333333334
observation use,5,2.8245492920510458,14.122746460255229,13.333333333333334
annotation of datum,5,2.8245492920510458,14.122746460255229,13.333333333333334
text domain,5,2.8245492920510458,14.122746460255229,13.333333333333334
research paradigm,5,2.8245492920510458,14.122746460255229,13.333333333333334
result value,5,2.8245492920510458,14.122746460255229,13.333333333333334
information sample,5,2.8245492920510458,14.122746460255229,13.333333333333334
book corpus linguistics,5,2.8245492920510458,14.122746460255229,13.333333333333334
example spoken,5,2.8245492920510458,14.122746460255229,13.333333333333334
quality of corpus,5,2.8245492920510458,14.122746460255229,13.333333333333334
time series,5,2.8245492920510458,14.122746460255229,13.333333333333334
group of language,5,2.8245492920510458,14.122746460255229,13.333333333333334
research collocation,5,2.8245492920510458,14.122746460255229,13.333333333333334
example frequency,5,2.8245492920510458,14.122746460255229,13.333333333333334
result list,5,2.8245492920510458,14.122746460255229,13.333333333333334
phenomenon study,5,2.8245492920510458,14.122746460255229,13.333333333333334
language choice,5,2.8245492920510458,14.122746460255229,13.333333333333334
occurrence of verb,5,2.8245492920510458,14.122746460255229,13.333333333333334
idea of corpus,5,2.8245492920510458,14.122746460255229,13.333333333333334
table shows,5,2.8245492920510458,14.122746460255229,13.333333333333334
uses datum,5,2.8245492920510458,14.122746460255229,13.333333333333334
phenomenon of interest,5,2.8245492920510458,14.122746460255229,13.333333333333334
percent of word,5,2.8245492920510458,14.122746460255229,13.333333333333334
problem arises,5,2.8245492920510458,14.122746460255229,13.333333333333334
child language datum,5,2.8245492920510458,14.122746460255229,13.333333333333334
proportion of text,5,2.8245492920510458,14.122746460255229,13.333333333333334
sentence boundary,5,2.8245492920510458,14.122746460255229,13.333333333333334
test difference,5,2.8245492920510458,14.122746460255229,13.333333333333334
number of clause,5,2.8245492920510458,14.122746460255229,13.333333333333334
use simple,5,2.8245492920510458,14.122746460255229,13.333333333333334
kind of variation,5,2.8245492920510458,14.122746460255229,13.333333333333334
notion of word,5,2.8245492920510458,14.122746460255229,13.333333333333334
work corpus linguistics,5,2.8245492920510458,14.122746460255229,13.333333333333334
number of example,5,2.8245492920510458,14.122746460255229,13.333333333333334
availability of text,5,2.8245492920510458,14.122746460255229,13.333333333333334
sample contains,5,2.8245492920510458,14.122746460255229,13.333333333333334
linguistic feature corpus,5,2.8245492920510458,14.122746460255229,13.333333333333334
corpora of language,5,2.8245492920510458,14.122746460255229,13.333333333333334
twitter corpus,5,2.8245492920510458,14.122746460255229,13.333333333333334
stress pattern,5,2.8245492920510458,14.122746460255229,13.333333333333334
design of corpus,5,2.8245492920510458,14.122746460255229,13.333333333333334
observed language use,4,3.3353749158170367,13.341499663268147,6.666666666666667
statistical analysis determine,4,3.3353749158170367,13.341499663268147,6.666666666666667
building block,4,3.3353749158170367,13.341499663268147,6.666666666666667
research discipline,4,3.3353749158170367,13.341499663268147,6.666666666666667
machine language,4,3.3353749158170367,13.341499663268147,6.666666666666667
remainder of book,4,3.3353749158170367,13.341499663268147,6.666666666666667
effect relationship,4,3.3353749158170367,13.341499663268147,6.666666666666667
significance of difference,4,3.3353749158170367,13.341499663268147,6.666666666666667
version of script,4,3.3353749158170367,13.341499663268147,6.666666666666667
search item,4,3.3353749158170367,13.341499663268147,6.666666666666667
natcorp ox ac,4,3.3353749158170367,13.341499663268147,6.666666666666667
historical corpus linguist,4,3.3353749158170367,13.341499663268147,6.666666666666667
word total,4,3.3353749158170367,13.341499663268147,6.666666666666667
definition of similarity,4,3.3353749158170367,13.341499663268147,6.666666666666667
important role play,4,3.3353749158170367,13.341499663268147,6.666666666666667
discussion conclusion,4,3.3353749158170367,13.341499663268147,6.666666666666667
hand corner,4,3.3353749158170367,13.341499663268147,6.666666666666667
windows system,4,3.3353749158170367,13.341499663268147,6.666666666666667
second language variety,4,3.3353749158170367,13.341499663268147,6.666666666666667
baseline value,4,3.3353749158170367,13.341499663268147,6.666666666666667
frequent word corpus,4,3.3353749158170367,13.341499663268147,6.666666666666667
match occurrence,4,3.3353749158170367,13.341499663268147,6.666666666666667
end of text,4,3.3353749158170367,13.341499663268147,6.666666666666667
corpus grammar,4,3.3353749158170367,13.341499663268147,6.666666666666667
wall street journal,4,3.3353749158170367,13.341499663268147,6.666666666666667
define character class,4,3.3353749158170367,13.341499663268147,6.666666666666667
normality assumption,4,3.3353749158170367,13.341499663268147,6.666666666666667
statistic corpus linguistics,4,3.3353749158170367,13.341499663268147,6.666666666666667
degree of relatedness,4,3.3353749158170367,13.341499663268147,6.666666666666667
find verb,4,3.3353749158170367,13.341499663268147,6.666666666666667
available companion website,4,3.3353749158170367,13.341499663268147,6.666666666666667
social media language,4,3.3353749158170367,13.341499663268147,6.666666666666667
exercise reader,4,3.3353749158170367,13.341499663268147,6.666666666666667
mean of sum,4,3.3353749158170367,13.341499663268147,6.666666666666667
single linkage distance,4,3.3353749158170367,13.341499663268147,6.666666666666667
single linkage criterion,4,3.3353749158170367,13.341499663268147,6.666666666666667
year period,4,3.3353749158170367,13.341499663268147,6.666666666666667
concordance datum,4,3.3353749158170367,13.341499663268147,6.666666666666667
variable column variable,4,3.3353749158170367,13.341499663268147,6.666666666666667
language acquisition research,4,3.3353749158170367,13.341499663268147,6.666666666666667
news reporting,4,3.3353749158170367,13.341499663268147,6.666666666666667
mean of value,4,3.3353749158170367,13.341499663268147,6.666666666666667
particular research project,4,3.3353749158170367,13.341499663268147,6.666666666666667
day night,4,3.3353749158170367,13.341499663268147,6.666666666666667
majority of example,4,3.3353749158170367,13.341499663268147,6.666666666666667
word brown corpus,4,3.3353749158170367,13.341499663268147,6.666666666666667
user of corpora,4,3.3353749158170367,13.341499663268147,6.666666666666667
set of factor,4,3.3353749158170367,13.341499663268147,6.666666666666667
transcription annotation,4,3.3353749158170367,13.341499663268147,6.666666666666667
construct query,4,3.3353749158170367,13.341499663268147,6.666666666666667
html code,4,3.3353749158170367,13.341499663268147,6.666666666666667
expected frequency cell,4,3.3353749158170367,13.341499663268147,6.666666666666667
type ii error,4,3.3353749158170367,13.341499663268147,6.666666666666667
length distribution,4,3.3353749158170367,13.341499663268147,6.666666666666667
example demonstrate,4,3.3353749158170367,13.341499663268147,6.666666666666667
transcription information,4,3.3353749158170367,13.341499663268147,6.666666666666667
start antconc,4,3.3353749158170367,13.341499663268147,6.666666666666667
search lemma,4,3.3353749158170367,13.341499663268147,6.666666666666667
river tyne,4,3.3353749158170367,13.341499663268147,6.666666666666667
corpus retrieval software,4,3.3353749158170367,13.341499663268147,6.666666666666667
humanity text,4,3.3353749158170367,13.341499663268147,6.666666666666667
available sketch engine,4,3.3353749158170367,13.341499663268147,6.666666666666667
meaning of sentence,4,3.3353749158170367,13.341499663268147,6.666666666666667
range of method,4,3.3353749158170367,13.341499663268147,6.666666666666667
collocate occur,4,3.3353749158170367,13.341499663268147,6.666666666666667
kind of speech,4,3.3353749158170367,13.341499663268147,6.666666666666667
token text corpus,4,3.3353749158170367,13.341499663268147,6.666666666666667
punctuation token,4,3.3353749158170367,13.341499663268147,6.666666666666667
recursive partitioning method,4,3.3353749158170367,13.341499663268147,6.666666666666667
problem arise,5,2.6422277352570913,13.211138676285456,16.666666666666664
context of language,5,2.6422277352570913,13.211138676285456,16.666666666666664
aim of corpus,5,2.6422277352570913,13.211138676285456,16.666666666666664
design criterion,5,2.6422277352570913,13.211138676285456,16.666666666666664
difference text,5,2.6422277352570913,13.211138676285456,16.666666666666664
text copyright,5,2.6422277352570913,13.211138676285456,16.666666666666664
importance of corpora,5,2.6422277352570913,13.211138676285456,16.666666666666664
different word type,5,2.6422277352570913,13.211138676285456,16.666666666666664
time effort,4,3.0476928433652555,12.190771373461022,10.0
element of text,4,3.0476928433652555,12.190771373461022,10.0
time combination,4,3.0476928433652555,12.190771373461022,10.0
concordance result,4,3.0476928433652555,12.190771373461022,10.0
distribution figure,4,3.0476928433652555,12.190771373461022,10.0
speech annotation,4,3.0476928433652555,12.190771373461022,10.0
related corpus linguistics,4,3.0476928433652555,12.190771373461022,10.0
order of presentation,4,3.0476928433652555,12.190771373461022,10.0
family of method,4,3.0476928433652555,12.190771373461022,10.0
test following,4,3.0476928433652555,12.190771373461022,10.0
variation form,4,3.0476928433652555,12.190771373461022,10.0
entity corpus,4,3.0476928433652555,12.190771373461022,10.0
source of information,4,3.0476928433652555,12.190771373461022,10.0
wise comparison,4,3.0476928433652555,12.190771373461022,10.0
applied corpus linguistics,4,3.0476928433652555,12.190771373461022,10.0
test want,4,3.0476928433652555,12.190771373461022,10.0
vowel consonant,4,3.0476928433652555,12.190771373461022,10.0
high quality recording,4,3.0476928433652555,12.190771373461022,10.0
fact text,4,3.0476928433652555,12.190771373461022,10.0
word glowbe,4,3.0476928433652555,12.190771373461022,10.0
low frequency word,4,3.0476928433652555,12.190771373461022,10.0
analysis understanding,4,3.0476928433652555,12.190771373461022,10.0
sheer size,4,3.0476928433652555,12.190771373461022,10.0
type of resource,4,3.0476928433652555,12.190771373461022,10.0
computer analysis,4,3.0476928433652555,12.190771373461022,10.0
interview datum,4,3.0476928433652555,12.190771373461022,10.0
argument structure,4,3.0476928433652555,12.190771373461022,10.0
transcription system,4,3.0476928433652555,12.190771373461022,10.0
document corpus,4,3.0476928433652555,12.190771373461022,10.0
datum distribution,4,3.0476928433652555,12.190771373461022,10.0
number of cell,4,3.0476928433652555,12.190771373461022,10.0
year time,4,3.0476928433652555,12.190771373461022,10.0
issue dealt,4,3.0476928433652555,12.190771373461022,10.0
speaker behave,4,3.0476928433652555,12.190771373461022,10.0
area corpus linguistics,4,3.0476928433652555,12.190771373461022,10.0
country country,4,3.0476928433652555,12.190771373461022,10.0
copyright problem,4,3.0476928433652555,12.190771373461022,10.0
part of datum,4,3.0476928433652555,12.190771373461022,10.0
annotation method,4,3.0476928433652555,12.190771373461022,10.0
word line,4,3.0476928433652555,12.190771373461022,10.0
independent dependent variable,4,3.0476928433652555,12.190771373461022,10.0
block of code,4,3.0476928433652555,12.190771373461022,10.0
need datum,4,3.0476928433652555,12.190771373461022,10.0
test met,4,3.0476928433652555,12.190771373461022,10.0
publishing house,4,3.0476928433652555,12.190771373461022,10.0
test independence,4,3.0476928433652555,12.190771373461022,10.0
certain text type,4,3.0476928433652555,12.190771373461022,10.0
fiction text,4,3.0476928433652555,12.190771373461022,10.0
word subset,4,3.0476928433652555,12.190771373461022,10.0
inspection of concordance,4,3.0476928433652555,12.190771373461022,10.0
deal problem,4,3.0476928433652555,12.190771373461022,10.0
null hypothesis significance,4,3.0476928433652555,12.190771373461022,10.0
statistic corpus datum,4,3.0476928433652555,12.190771373461022,10.0
form of plain,4,3.0476928433652555,12.190771373461022,10.0
indication of speaker,4,3.0476928433652555,12.190771373461022,10.0
mark davies,4,3.0476928433652555,12.190771373461022,10.0
problem of course,4,3.0476928433652555,12.190771373461022,10.0
word choice,4,3.0476928433652555,12.190771373461022,10.0
pattern of word,4,3.0476928433652555,12.190771373461022,10.0
need of study,4,3.0476928433652555,12.190771373461022,10.0
annotation metadata,4,3.0476928433652555,12.190771373461022,10.0
word of caution,4,3.0476928433652555,12.190771373461022,10.0
step corpus,4,3.0476928433652555,12.190771373461022,10.0
particular point time,4,3.0476928433652555,12.190771373461022,10.0
research group,4,3.0476928433652555,12.190771373461022,10.0
possibility use,4,3.0476928433652555,12.190771373461022,10.0
predictor of interest,4,3.0476928433652555,12.190771373461022,10.0
language investigation,4,3.0476928433652555,12.190771373461022,10.0
type of search,4,3.0476928433652555,12.190771373461022,10.0
particular language variety,4,3.0476928433652555,12.190771373461022,10.0
meet assumption,4,3.0476928433652555,12.190771373461022,10.0
regression approach,4,3.0476928433652555,12.190771373461022,10.0
choose option,4,3.0476928433652555,12.190771373461022,10.0
english language corpora,4,3.0476928433652555,12.190771373461022,10.0
example of text,4,2.8245492920510458,11.298197168204183,13.333333333333334
modern corpus linguistics,4,2.8245492920510458,11.298197168204183,13.333333333333334
different research project,4,2.8245492920510458,11.298197168204183,13.333333333333334
level of granularity,4,2.8245492920510458,11.298197168204183,13.333333333333334
measure of association,4,2.8245492920510458,11.298197168204183,13.333333333333334
sample datum,4,2.8245492920510458,11.298197168204183,13.333333333333334
aspect of research,4,2.8245492920510458,11.298197168204183,13.333333333333334
need of researcher,4,2.8245492920510458,11.298197168204183,13.333333333333334
straightforward approach,4,2.8245492920510458,11.298197168204183,13.333333333333334
difference term,4,2.8245492920510458,11.298197168204183,13.333333333333334
natural language text,4,2.8245492920510458,11.298197168204183,13.333333333333334
family of corpora,4,2.8245492920510458,11.298197168204183,13.333333333333334
language dictionary,4,2.8245492920510458,11.298197168204183,13.333333333333334
result of comparison,4,2.8245492920510458,11.298197168204183,13.333333333333334
datum post,4,2.8245492920510458,11.298197168204183,13.333333333333334
annotation corpus datum,4,2.8245492920510458,11.298197168204183,13.333333333333334
decision use,4,2.8245492920510458,11.298197168204183,13.333333333333334
comparison of frequency,4,2.8245492920510458,11.298197168204183,13.333333333333334
different text type,4,2.8245492920510458,11.298197168204183,13.333333333333334
real life language,4,2.8245492920510458,11.298197168204183,13.333333333333334
study of kind,4,2.8245492920510458,11.298197168204183,13.333333333333334
sentence contain,4,2.8245492920510458,11.298197168204183,13.333333333333334
matter of degree,4,2.8245492920510458,11.298197168204183,13.333333333333334
application of chi,4,2.8245492920510458,11.298197168204183,13.333333333333334
study shows,4,2.8245492920510458,11.298197168204183,13.333333333333334
advance corpus,4,2.8245492920510458,11.298197168204183,13.333333333333334
difference near synonym,4,2.8245492920510458,11.298197168204183,13.333333333333334
textbook corpus linguistics,4,2.8245492920510458,11.298197168204183,13.333333333333334
type of material,4,2.8245492920510458,11.298197168204183,13.333333333333334
figure note,4,2.8245492920510458,11.298197168204183,13.333333333333334
corpus evidence,4,2.8245492920510458,11.298197168204183,13.333333333333334
corpus answer,4,2.8245492920510458,11.298197168204183,13.333333333333334
single word list,3,3.740840023925201,11.222520071775602,3.3333333333333335
referent expression,3,3.740840023925201,11.222520071775602,3.3333333333333335
query result,3,3.740840023925201,11.222520071775602,3.3333333333333335
cluster output analysis,3,3.740840023925201,11.222520071775602,3.3333333333333335
proportion of tweet,3,3.740840023925201,11.222520071775602,3.3333333333333335
simple pos tagger,3,3.740840023925201,11.222520071775602,3.3333333333333335
consequence of fact,3,3.740840023925201,11.222520071775602,3.3333333333333335
feature of intonation,3,3.740840023925201,11.222520071775602,3.3333333333333335
restrict search,3,3.740840023925201,11.222520071775602,3.3333333333333335
qualitative corpus analysis,3,3.740840023925201,11.222520071775602,3.3333333333333335
negative character class,3,3.740840023925201,11.222520071775602,3.3333333333333335
html cc,3,3.740840023925201,11.222520071775602,3.3333333333333335
stride of horse,3,3.740840023925201,11.222520071775602,3.3333333333333335
black south africans,3,3.740840023925201,11.222520071775602,3.3333333333333335
ethnographic information individual,3,3.740840023925201,11.222520071775602,3.3333333333333335
initial capital letter,3,3.740840023925201,11.222520071775602,3.3333333333333335
individual text sample,3,3.740840023925201,11.222520071775602,3.3333333333333335
ice bnc,3,3.740840023925201,11.222520071775602,3.3333333333333335
comma pause,3,3.740840023925201,11.222520071775602,3.3333333333333335
research assistant,3,3.740840023925201,11.222520071775602,3.3333333333333335
simple corpus tool,3,3.740840023925201,11.222520071775602,3.3333333333333335
trigger context menu,3,3.740840023925201,11.222520071775602,3.3333333333333335
aligner use,3,3.740840023925201,11.222520071775602,3.3333333333333335
air force,3,3.740840023925201,11.222520071775602,3.3333333333333335
intensity of emotion,3,3.740840023925201,11.222520071775602,3.3333333333333335
open access publication,3,3.740840023925201,11.222520071775602,3.3333333333333335
multilingual language use,3,3.740840023925201,11.222520071775602,3.3333333333333335
silverstein hierarchy,3,3.740840023925201,11.222520071775602,3.3333333333333335
basic frequency list,3,3.740840023925201,11.222520071775602,3.3333333333333335
condition cause,3,3.740840023925201,11.222520071775602,3.3333333333333335
discourse segment,3,3.740840023925201,11.222520071775602,3.3333333333333335
datum collection phase,3,3.740840023925201,11.222520071775602,3.3333333333333335
test goodness,3,3.740840023925201,11.222520071775602,3.3333333333333335
spoken language corpora,3,3.740840023925201,11.222520071775602,3.3333333333333335
use of prominence,3,3.740840023925201,11.222520071775602,3.3333333333333335
frequent content word,3,3.740840023925201,11.222520071775602,3.3333333333333335
possible look occurrence,3,3.740840023925201,11.222520071775602,3.3333333333333335
windows computer,3,3.740840023925201,11.222520071775602,3.3333333333333335
equivalence language,3,3.740840023925201,11.222520071775602,3.3333333333333335
parliamentary debate genre,3,3.740840023925201,11.222520071775602,3.3333333333333335
year of residence,3,3.740840023925201,11.222520071775602,3.3333333333333335
usefulness of corpora,3,3.740840023925201,11.222520071775602,3.3333333333333335
cohesion marker,3,3.740840023925201,11.222520071775602,3.3333333333333335
english speaking learner,3,3.740840023925201,11.222520071775602,3.3333333333333335
computer tool,3,3.740840023925201,11.222520071775602,3.3333333333333335
god truth fallacy,3,3.740840023925201,11.222520071775602,3.3333333333333335
pseudo class,3,3.740840023925201,11.222520071775602,3.3333333333333335
corpus research area,3,3.740840023925201,11.222520071775602,3.3333333333333335
background colour,3,3.740840023925201,11.222520071775602,3.3333333333333335
byu interface allow,3,3.740840023925201,11.222520071775602,3.3333333333333335
use of capital,3,3.740840023925201,11.222520071775602,3.3333333333333335
paste datum,3,3.740840023925201,11.222520071775602,3.3333333333333335
context frame rule,3,3.740840023925201,11.222520071775602,3.3333333333333335
stem affix,3,3.740840023925201,11.222520071775602,3.3333333333333335
hapax token,3,3.740840023925201,11.222520071775602,3.3333333333333335
type error rate,3,3.740840023925201,11.222520071775602,3.3333333333333335
corpus vary,3,3.740840023925201,11.222520071775602,3.3333333333333335
data model,3,3.740840023925201,11.222520071775602,3.3333333333333335
list coverage,3,3.740840023925201,11.222520071775602,3.3333333333333335
different corpus part,3,3.740840023925201,11.222520071775602,3.3333333333333335
people cancer,3,3.740840023925201,11.222520071775602,3.3333333333333335
corpus analysis toolkit,3,3.740840023925201,11.222520071775602,3.3333333333333335
spoken learner corpora,3,3.740840023925201,11.222520071775602,3.3333333333333335
hour sample,3,3.740840023925201,11.222520071775602,3.3333333333333335
sc length diff,3,3.740840023925201,11.222520071775602,3.3333333333333335
return issue chapter,3,3.740840023925201,11.222520071775602,3.3333333333333335
upper right corner,3,3.740840023925201,11.222520071775602,3.3333333333333335
high ttr value,3,3.740840023925201,11.222520071775602,3.3333333333333335
word selection criterion,3,3.740840023925201,11.222520071775602,3.3333333333333335
residual standard error,3,3.740840023925201,11.222520071775602,3.3333333333333335
model quality,3,3.740840023925201,11.222520071775602,3.3333333333333335
multilevel model,3,3.740840023925201,11.222520071775602,3.3333333333333335
subject random intercept,3,3.740840023925201,11.222520071775602,3.3333333333333335
parameter estimate,3,3.740840023925201,11.222520071775602,3.3333333333333335
woman soap,3,3.740840023925201,11.222520071775602,3.3333333333333335
aggregate effect size,3,3.740840023925201,11.222520071775602,3.3333333333333335
fragment of reality,3,3.740840023925201,11.222520071775602,3.3333333333333335
set of sense,3,3.740840023925201,11.222520071775602,3.3333333333333335
sense mean,3,3.740840023925201,11.222520071775602,3.3333333333333335
manual datum extraction,3,3.740840023925201,11.222520071775602,3.3333333333333335
co reference relation,3,3.740840023925201,11.222520071775602,3.3333333333333335
background assumption,3,3.740840023925201,11.222520071775602,3.3333333333333335
question of nativity,3,3.740840023925201,11.222520071775602,3.3333333333333335
technology development,3,3.740840023925201,11.222520071775602,3.3333333333333335
citation database,3,3.740840023925201,11.222520071775602,3.3333333333333335
natural language speech,3,3.740840023925201,11.222520071775602,3.3333333333333335
old man use,3,3.740840023925201,11.222520071775602,3.3333333333333335
phonetic segment interview,3,3.740840023925201,11.222520071775602,3.3333333333333335
atc corpora,3,3.740840023925201,11.222520071775602,3.3333333333333335
multivariate design,3,3.740840023925201,11.222520071775602,3.3333333333333335
segment transcription,3,3.740840023925201,11.222520071775602,3.3333333333333335
proximity data,3,3.740840023925201,11.222520071775602,3.3333333333333335
data geometry,3,3.740840023925201,11.222520071775602,3.3333333333333335
proximity measure,3,3.740840023925201,11.222520071775602,3.3333333333333335
method dimensionality reduction,3,3.740840023925201,11.222520071775602,3.3333333333333335
variable extraction method,3,3.740840023925201,11.222520071775602,3.3333333333333335
dimensionality space,3,3.740840023925201,11.222520071775602,3.3333333333333335
variance data,3,3.740840023925201,11.222520071775602,3.3333333333333335
original datum matrix,3,3.740840023925201,11.222520071775602,3.3333333333333335
superscript denotes,3,3.740840023925201,11.222520071775602,3.3333333333333335
projection clustering,3,3.740840023925201,11.222520071775602,3.3333333333333335
multivariate research design,3,3.740840023925201,11.222520071775602,3.3333333333333335
training vector,3,3.740840023925201,11.222520071775602,3.3333333333333335
normality requirement,3,3.740840023925201,11.222520071775602,3.3333333333333335
section outlines,3,3.740840023925201,11.222520071775602,3.3333333333333335
big reference corpora,3,3.740840023925201,11.222520071775602,3.3333333333333335
case rank value,3,3.740840023925201,11.222520071775602,3.3333333333333335
average linkage tree,3,3.740840023925201,11.222520071775602,3.3333333333333335
form of expression,3,3.740840023925201,11.222520071775602,3.3333333333333335
word boat,3,3.740840023925201,11.222520071775602,3.3333333333333335
element of bb,3,3.740840023925201,11.222520071775602,3.3333333333333335
single square bracket,3,3.740840023925201,11.222520071775602,3.3333333333333335
slope stability analysis,3,3.740840023925201,11.222520071775602,3.3333333333333335
datum spss,3,3.740840023925201,11.222520071775602,3.3333333333333335
basis analysis,3,3.740840023925201,11.222520071775602,3.3333333333333335
dataframe csv,3,3.740840023925201,11.222520071775602,3.3333333333333335
mode medium,3,3.740840023925201,11.222520071775602,3.3333333333333335
range of feature,3,3.740840023925201,11.222520071775602,3.3333333333333335
academic formula list,3,3.740840023925201,11.222520071775602,3.3333333333333335
change element,3,3.740840023925201,11.222520071775602,3.3333333333333335
