Término,TF-IDF Promedio,TF-IDF Máximo
part of word,0.0016554518929749803,0.01735670734827618
way search,0.0012945206382961425,0.01735670734827618
ambiguity tag,0.0011905496299641355,0.01735670734827618
probability of occurrence,0.00118415413284879,0.01735670734827618
mean of value,0.0009908979716812543,0.017063561903909428
available software implementation,0.0007846118010889138,0.017063561903909428
proceeds step,0.0007846118010889138,0.017063561903909428
thing world,0.0007846118010889138,0.017063561903909428
figure introduction,0.0010157205910723915,0.017063561903909428
people city,0.0008876578265993523,0.017063561903909428
vector value,0.0007274121210239342,0.017063561903909428
match occurrence,0.0008849730172494913,0.01703158706386754
concordance output,0.000726346293022538,0.01703158706386754
annotation refer,0.0008865919985979561,0.01703158706386754
number of result,0.0008440550185961908,0.01703158706386754
result differ,0.0007787758562377213,0.01703158706386754
html code,0.0009993723773794503,0.01703158706386754
reference time,0.0007835459730875175,0.01703158706386754
look verb,0.000726346293022538,0.01703158706386754
start end tag,0.000726346293022538,0.01703158706386754
frequency sort,0.0010435997414764448,0.01703158706386754
issue exercise,0.000726346293022538,0.01703158706386754
try save,0.0007787758562377213,0.01703158706386754
corpus meant,0.0011454165272896462,0.016744267327775866
dispersion plot,0.0012424539925732143,0.016744267327775866
assumption datum,0.001134816105707027,0.016744267327775866
chapter of book,0.002286240988773815,0.016709722674937786
author identity,0.0007684973038931451,0.016580126988036365
large scale study,0.0007684973038931451,0.016580126988036365
level of proficiency,0.0009482073624178368,0.016580126988036365
dialectology sociolinguistics,0.0007637271870433488,0.016580126988036365
attempt use,0.0007637271870433488,0.016580126988036365
lemma word family,0.000984323708185078,0.016580126988036365
mean sentence length,0.0007637271870433488,0.016580126988036365
concordance datum,0.000984323708185078,0.016580126988036365
word company,0.0008580844922164635,0.016580126988036365
briefly introduce,0.0008715433294035835,0.016580126988036365
word span,0.0007637271870433488,0.016580126988036365
example sentence,0.002631382588649719,0.016550326080892973
access datum,0.001990076212827401,0.01644945769370678
accuracy of annotation,0.0015450166542811717,0.01644945769370678
way word,0.001624201670876915,0.016202152715996947
language way,0.0019036630023888195,0.016202152715996947
type of search,0.0014607235377204519,0.016202152715996947
occurrence of verb,0.0011419612624152637,0.016202152715996947
test difference,0.0013291219300664966,0.016202152715996947
concordance of word,0.0011904610564395532,0.01611989103201118
category label,0.0014337530578142227,0.016085897750370903
kind of result,0.001093686324934812,0.016085897750370903
change element,0.000533730582464646,0.01601191747393938
element of bb,0.000533730582464646,0.01601191747393938
test goodness,0.000533730582464646,0.01601191747393938
expression like match,0.000533730582464646,0.01601191747393938
windows computer,0.000533730582464646,0.01601191747393938
single square bracket,0.000533730582464646,0.01601191747393938
line anchor,0.000533730582464646,0.01601191747393938
range operator,0.000533730582464646,0.01601191747393938
grep returns position,0.000533730582464646,0.01601191747393938
dataframe csv,0.000533730582464646,0.01601191747393938
speech error,0.000533730582464646,0.01601191747393938
raw text file,0.000533730582464646,0.01601191747393938
check file,0.000533730582464646,0.01601191747393938
good corpus linguist,0.000533730582464646,0.01601191747393938
line line,0.0023127554907718044,0.015956691708119135
point space,0.001173524983244029,0.015591799065900722
respect datum,0.0010503761278461464,0.015591799065900722
tree structure,0.001284105046721224,0.015591799065900722
publishing house,0.0009641060622952692,0.015562582113197361
indication of speaker,0.0010311170761905459,0.015562582113197361
part of datum,0.0012234242350344536,0.015562582113197361
analysis technique,0.0012209657693248467,0.015562582113197361
difficult time consuming,0.000995034848816534,0.015562582113197361
look file,0.001101668334426407,0.015562582113197361
level of formality,0.0012988793240067647,0.015562582113197361
building corpora,0.00109542659855441,0.015562582113197361
fact text,0.001312997337748624,0.015562582113197361
document corpus,0.0009758270444519484,0.015562582113197361
vowel consonant,0.001043160493550704,0.015562582113197361
group of language,0.0011748988356608682,0.015518298876326308
way language,0.0015197552470168827,0.015518298876326308
datum range,0.001292564894386239,0.015518298876326308
language choice,0.0015141881347470276,0.015518298876326308
point corpus,0.0016830599647292244,0.01538766325323691
mean median,0.0016905046079998365,0.01538766325323691
gender difference,0.0017337459874362151,0.01538766325323691
verb construction,0.0017851560078758256,0.01538766325323691
research question study,0.001927291789948188,0.015156321540415333
rest of chapter,0.001361905462571933,0.015156321540415333
fact word,0.00205613472932526,0.015156321540415333
result study,0.0018613093079147274,0.015156321540415333
high quality recording,0.0011257991442247275,0.015150061279137312
pattern of word,0.0010773172183751191,0.015150061279137312
type of resource,0.000993582142673162,0.015150061279137312
word glowbe,0.0010816759040857416,0.015150061279137312
sheer size,0.0011791601399657712,0.015150061279137312
applied corpus linguistics,0.0009812841543478659,0.015150061279137312
low frequency word,0.0012928511461646104,0.015150061279137312
certain text type,0.0009615894007715573,0.015150061279137312
book chapter,0.001158800390351915,0.015150061279137312
inspection of concordance,0.0011126360752822173,0.015150061279137312
argument structure,0.0009769254686372434,0.015150061279137312
research tool,0.001998390782725871,0.01448992884534016
frequency value,0.00202240203852456,0.01448992884534016
term of size,0.0018237677673551109,0.01448992884534016
uses datum,0.0012443614994913292,0.014450211119294879
text domain,0.001076288663361536,0.014423133350203477
line number,0.00130333743668832,0.014423133350203477
word contain,0.0013103022656709817,0.014423133350203477
search form,0.0011772335782283814,0.014423133350203477
voice quality,0.0013902083830500769,0.014423133350203477
plot ecdf,0.0009075329812647258,0.014276405180425798
version of script,0.0006917065769727928,0.014276405180425798
windows system,0.0007597399570786523,0.014276405180425798
row contain,0.0009075329812647258,0.014276405180425798
argument vector factor,0.0009075329812647258,0.014276405180425798
define character class,0.0007597399570786523,0.014276405180425798
search function,0.0019042654929939103,0.014272083880670907
order test,0.0019323933951341178,0.014272083880670907
verb modal,0.001247113489589085,0.014040816138566746
saw section,0.0012002095801750628,0.014040816138566746
case of collocation,0.0012486489070606007,0.014040816138566746
text contains,0.0021629745391842205,0.013669693597541319
linguistic research design,0.0008760469589563659,0.013618031522162777
dataset contains,0.0008855871926559583,0.013618031522162777
book journal,0.001317516637858396,0.01349213592216908
newspaper corpus,0.001478329051515775,0.01349213592216908
corpus differ,0.00192221768641168,0.013437548999810553
model summary,0.0008785880028592763,0.013408055828262318
effect size confidence,0.0008785880028592763,0.013408055828262318
test following,0.0008785880028592763,0.013408055828262318
collocate word co,0.0008690477691596839,0.013408055828262318
different research design,0.0008690477691596839,0.013408055828262318
perform search,0.0009190560680545842,0.01304503961189865
word beginning,0.0009467120436021995,0.01304503961189865
proportion of variance,0.0006427090960260025,0.012949584257515972
family member,0.0007079882583844718,0.012949584257515972
expected frequency cell,0.000853765383468139,0.012949584257515972
suitable parameter value,0.0007160455069823562,0.012949584257515972
series of command,0.0005902795328108191,0.012949584257515972
cambridge university press,0.0008271892714004904,0.012949584257515972
language acquisition research,0.000853765383468139,0.012949584257515972
annotation software,0.0007505252383862372,0.012949584257515972
web crawler,0.0007370664011991171,0.012949584257515972
value of cell,0.0005902795328108191,0.012949584257515972
result gries,0.0005902795328108191,0.012949584257515972
distribution of vector,0.0005902795328108191,0.012949584257515972
paramount importance,0.0007505252383862372,0.012949584257515972
function script,0.0005902795328108191,0.012949584257515972
range of issue,0.0007160455069823562,0.012949584257515972
high frequency item,0.0007079882583844718,0.012949584257515972
normal distribution mean,0.0007370664011991171,0.012949584257515972
level of education,0.001559327524530164,0.012728840963482424
statistical significance testing,0.0006379389791762062,0.012663377246528199
dimensional contingency table,0.0006379389791762062,0.012663377246528199
case of hypothesis,0.0006379389791762062,0.012663377246528199
relevant research question,0.0007065052732827638,0.012663377246528199
order of frequency,0.0007059723592820656,0.012663377246528199
entire data set,0.0006379389791762062,0.012663377246528199
production perception,0.0007275261674995245,0.012663377246528199
measure length,0.0005807392991112266,0.012663377246528199
newspaper section,0.0006984480246848794,0.012663377246528199
book uses,0.0007325351088305268,0.012458449811298605
distribution of occurrence,0.0009033618288098233,0.012443451863237148
number of cell,0.0010603496542790543,0.012443451863237148
set of example,0.0008867051547739047,0.012443451863237148
compiler of corpus,0.0009532292194574587,0.012443451863237148
brings problem,0.0008867051547739047,0.012443451863237148
annotation category,0.0011949083156747578,0.012443451863237148
speech production,0.0009463538722231245,0.012443451863237148
word subset,0.0009571725192468302,0.012443451863237148
word choice,0.0010918554469689363,0.012443451863237148
research group,0.001061704729254242,0.012443451863237148
use of pos,0.000965527207782755,0.012443451863237148
need datum,0.0008649735897928735,0.012251586949776792
difference lies,0.0008846683433691819,0.012251586949776792
research variation,0.0009399583751077793,0.012251586949776792
association pattern,0.0010403501248456553,0.012251586949776792
word of caution,0.001055309232138897,0.012251586949776792
different association measure,0.000853739556847917,0.012251586949776792
fact use,0.000877164052183754,0.011832659374821461
frequency effect,0.0008397753043494059,0.011832659374821461
time effort,0.0009007875967708949,0.011832659374821461
mark davies,0.0010263858723471443,0.011832659374821461
transcription system,0.0010083437335131984,0.011832659374821461
variability datum,0.0010337481687932011,0.011832659374821461
annotation metadata,0.0010349138343238409,0.011832659374821461
meet assumption,0.001052955973157787,0.011832659374821461
variation form,0.0010263858723471443,0.011832659374821461
particular language variety,0.0008097206144457201,0.011571138232184119
area corpus linguistics,0.0008742847077747223,0.011571138232184119
language investigation,0.0008619867194494261,0.011571138232184119
particular point time,0.0008097206144457201,0.011571138232184119
issue dealt,0.0008742847077747223,0.011571138232184119
assumption language,0.0010565365900618384,0.011571138232184119
sentence boundary,0.0013172210374254362,0.011532377098792002
research paradigm,0.0012540055551737233,0.011532377098792002
comparison of frequency,0.0010415834802582013,0.011532377098792002
textbook corpus linguistics,0.00106216863762824,0.011532377098792002
family of corpora,0.0010598362390269152,0.011532377098792002
normed frequency count,0.0008360502300011207,0.01138388615602421
example of pos,0.0008248161970561642,0.01138388615602421
use of hedge,0.0009933846262199567,0.01138388615602421
way set,0.000721618746024483,0.01138388615602421
number of turn,0.0008360502300011207,0.01138388615602421
notion of word,0.0010959182596267834,0.01135455999800914
study research question,0.001123371666164614,0.01135455999800914
figure note,0.0010886131276982706,0.01135455999800914
example of text,0.0012228169112166723,0.01135455999800914
range of language,0.0010191261558286323,0.010966305129137854
speech recognition software,0.0009052908648073769,0.010842621991005833
cd rom,0.0007977347280650734,0.010842621991005833
lot of people,0.0008377028447434831,0.010842621991005833
relevant datum corpus,0.0009121662120417112,0.010842621991005833
component of bnc,0.0008111327439328406,0.010842621991005833
problem arise,0.0012504131484000558,0.010787974814114611
percent of word,0.0010607689392051836,0.010723931833580603
kind of variation,0.0011452305423812247,0.010723931833580603
stress pattern,0.0010146353047511547,0.010723931833580603
number of clause,0.0009908206901616096,0.010723931833580603
difference text,0.0014024514315947574,0.010621635612028918
different word type,0.0013148594578144526,0.010621635612028918
decision use,0.000934780162127869,0.010550389831044497
difference term,0.001099383977746897,0.010550389831044497
example line,0.0010956564933758254,0.010258442168824605
modern corpus linguistics,0.001006342631317519,0.010048755515288738
advance corpus,0.0010217797502379837,0.010048755515288738
sample contains,0.0010241121488393085,0.010048755515288738
application of chi,0.000973340423352446,0.010048755515288738
state of affair,0.0005935888982545127,0.009517603453617199
ready corpus tool,0.0005330798527458395,0.009517603453617199
example collection,0.0006226670410691579,0.009517603453617199
beginning of section,0.0005283097358960432,0.009517603453617199
word occur time,0.0014035159522642361,0.00946516673354339
distribution text,0.0014575002363832617,0.009446451798244373
design criterion,0.0011662532509863536,0.009400119375517605
corpus variety,0.0010708245396879137,0.009400119375517605
way datum,0.0013205895584605801,0.009293582851726578
percentage of text,0.0007410811213542069,0.00874107331364682
entry point,0.0007676512221648495,0.00874107331364682
sense of datum,0.0008298166011377811,0.00874107331364682
method help,0.0008229412539034471,0.00874107331364682
test result table,0.0007676512221648495,0.00874107331364682
purpose of chapter,0.0007367224356435845,0.00874107331364682
computer searching,0.0006888150163505009,0.00874107331364682
account probability,0.000763292536454227,0.00874107331364682
observation of language,0.0007440847320896414,0.00874107331364682
possibility use,0.000828824209047913,0.0086966930745991
word line,0.0006799530626033964,0.0086966930745991
wellington corpus,0.0007244244473182883,0.008372133663887933
head noun,0.0007287831330289107,0.008372133663887933
information theory,0.0007361454294749675,0.008372133663887933
computer script,0.0006691344155796907,0.008372133663887933
oslo bergen corpus,0.0006691344155796907,0.008372133663887933
problem arises,0.0009623093332740143,0.008101076357998473
language dictionary,0.000945459547667131,0.008101076357998473
sentence contain,0.0008787674620128794,0.008101076357998473
type of material,0.000927206788898417,0.008101076357998473
use simple,0.0010017023232851286,0.00805994551600559
collocation idiom,0.0007047296937419798,0.007781291056598681
regular expression search,0.0006015322427102987,0.007781291056598681
colligation collostruction,0.0008097560943339417,0.007759149438163154
aspect of research,0.0009162605210554298,0.007759149438163154
context of language,0.0010516264015869479,0.007578160770207666
change result,0.0005902982097653422,0.007575030639568656
matter of degree,0.0008363544036763347,0.007225105559647439
determine error,0.0005350081780267446,0.0059163296874107305
excerpt b,0.0,0.0
clear memory define load,0.0,0.0
rchoose dir define directory,0.0,0.0
r code,0.0,0.0
k mean,0.0,0.0
unlimited number of time,0.0,0.0
k means,0.0,0.0
conditional variable importance score,0.0,0.0
proportion of v,0.0,0.0
g lmm,0.0,0.0
data structure r,0.0,0.0
z score,0.0,0.0
different portion of corpus,0.0,0.0
large amount of text,0.0,0.0
large collection of text,0.0,0.0
p predictor,0.0,0.0
different type of datum,0.0,0.0
practical guide r,0.0,0.0
p value,0.0,0.0
calculate lexical dispersion corpus,0.0,0.0
collocation x,0.0,0.0
english norwegian parallel corpus,0.0,0.0
n delaney collentine,0.0,0.0
optimal random effect structure,0.0,0.0
introduction r,0.0,0.0
function r,0.0,0.0
linguistic variable of interest,0.0,0.0
lexical richness of corpus,0.0,0.0
large amount of datum,0.0,0.0
way r,0.0,0.0
different type of analysis,0.0,0.0
vector x,0.0,0.0
em em b er,0.0,0.0
n gram analysis,0.0,0.0
wide range of text,0.0,0.0
n gram method,0.0,0.0
k cluster,0.0,0.0
relative frequency of word,0.0,0.0
male speaker female speaker,0.0,0.0
discipline level of instruction,0.0,0.0
v v,0.0,0.0
text b,0.0,0.0
grammatical category of word,0.0,0.0
total number of token,0.0,0.0
df b,0.0,0.0
cram r v,0.0,0.0
different variety of language,0.0,0.0
different part of world,0.0,0.0
second line of code,0.0,0.0
vector v,0.0,0.0
observed frequency of collocation,0.0,0.0
different type of corpora,0.0,0.0
different type of language,0.0,0.0
total number of word,0.0,0.0
international corpus of learner,0.0,0.0
z standardization,0.0,0.0
point b,0.0,0.0
word n,0.0,0.0
probability p,0.0,0.0
random co occurrence baseline,0.0,0.0
x j,0.0,0.0
linguistic characteristic of text,0.0,0.0
cumulative percentage of variance,0.0,0.0
matter n,0.0,0.0
american component of ice,0.0,0.0
table create frequency list,0.0,0.0
v link adj,0.0,0.0
load prepare corpus file,0.0,0.0
different variety of english,0.0,0.0
uk english usage projects,0.0,0.0
quantitative analysis of corpora,0.0,0.0
sub discipline of linguistics,0.0,0.0
different level of annotation,0.0,0.0
r of course,0.0,0.0
major point of criticism,0.0,0.0
f score,0.0,0.0
absolute frequency of word,0.0,0.0
vector r,0.0,0.0
effective degree of freedom,0.0,0.0
v w,0.0,0.0
occurrence of w,0.0,0.0
practical guide r section,0.0,0.0
define vector corpus file,0.0,0.0
number n,0.0,0.0
www english corpora org,0.0,0.0
element of x,0.0,0.0
corpus b,0.0,0.0
r function,0.0,0.0
binary logistic regression model,0.0,0.0
c unit,0.0,0.0
total number of hit,0.0,0.0
fichtner c,0.0,0.0
compile result data frame,0.0,0.0
linguistic point of view,0.0,0.0
expected frequency of collocation,0.0,0.0
large number of people,0.0,0.0
situational characteristic of text,0.0,0.0
www tei c,0.0,0.0
e ps,0.0,0.0
child autism spectrum disorder,0.0,0.0
situational feature of text,0.0,0.0
n datum,0.0,0.0
single tree fit datum,0.0,0.0
different type of information,0.0,0.0
different form of verb,0.0,0.0
b c,0.0,0.0
optimal fixed effect structure,0.0,0.0
vast majority of corpus,0.0,0.0
significant coefficient female versus,0.0,0.0
k vector,0.0,0.0
total number of occurrence,0.0,0.0
native speaker of language,0.0,0.0
n gram word,0.0,0.0
r data,0.0,0.0
scent term reuk geur,0.0,0.0
cramer v,0.0,0.0
ing form of verb,0.0,0.0
r package,0.0,0.0
language r,0.0,0.0
homoform multi word unit,0.0,0.0
large number of word,0.0,0.0
different measure of dispersion,0.0,0.0
r script,0.0,0.0
n gram size,0.0,0.0
different type of annotation,0.0,0.0
different type of text,0.0,0.0
www laurenceanthony net software,0.0,0.0
inner product of vector,0.0,0.0
current state of art,0.0,0.0
word w,0.0,0.0
coverage c,0.0,0.0
learner l,0.0,0.0
cluster analysis hypothesis generation,0.0,0.0
phi cram r v,0.0,0.0
point p,0.0,0.0
u test kruskal,0.0,0.0
speaker b,0.0,0.0
large number of case,0.0,0.0
phenomenon x,0.0,0.0
base form of verb,0.0,0.0
demographic information speaker writer,0.0,0.0
sample b,0.0,0.0
set of k,0.0,0.0
variance of v,0.0,0.0
n gram list,0.0,0.0
small set of word,0.0,0.0
absolute magnitude of variability,0.0,0.0
number k,0.0,0.0
value of k,0.0,0.0
distance j,0.0,0.0
relationship x,0.0,0.0
p cluster,0.0,0.0
minimum co occurrence frequency,0.0,0.0
cluster c,0.0,0.0
contrastive linguistics translation study,0.0,0.0
case study case study,0.0,0.0
racie avanc e corpus,0.0,0.0
n dimensional datum matrix,0.0,0.0
speaker g,0.0,0.0
dbscan k mean,0.0,0.0
result k,0.0,0.0
basic concept corpus linguistics,0.0,0.0
vector space v,0.0,0.0
e g,0.0,0.0
